OSM ID,Highway Type,Buffer Distance (km),Original Global Efficiency,New Global Efficiency,Change in Efficiency
400456850,motorway,45,0.000538289,0.000530174,-8.11E-06
400456850,motorway,50,0.000570024,0.000563547,-6.48E-06
400456850,motorway,60,0.000646857,0.000641371,-5.49E-06
142013654,track,5,0.008433751,0.008382124,-5.16E-05
142013654,track,10,0.002495448,0.002489769,-5.68E-06
142013654,track,15,0.001023483,0.00102257,-9.13E-07
142013654,track,20,0.000627917,0.0006278,-1.17E-07
142013654,track,25,0.000778174,0.000778149,-2.43E-08
142013654,track,30,0.000780571,0.000780559,-1.19E-08
142013654,track,35,0.000673309,0.000673303,-6.76E-09
142013654,track,40,0.000565036,0.000565032,-4.46E-09
142013654,track,45,0.000553938,0.000553934,-3.25E-09
142013654,track,50,0.000534762,0.00053476,-2.12E-09
142013654,track,60,0.000483522,0.00048352,-1.41E-09
111560693,track,5,0.007052477,0.006996309,-5.62E-05
111560693,track,10,0.002045927,0.002042996,-2.93E-06
111560693,track,15,0.001912333,0.001912216,-1.17E-07
111560693,track,20,0.001208159,0.001208101,-5.83E-08
111560693,track,25,0.00075815,0.000758126,-2.43E-08
111560693,track,30,0.000515444,0.000515432,-1.14E-08
111560693,track,35,0.000548059,0.000548052,-6.94E-09
111560693,track,40,0.000517764,0.00051776,-4.34E-09
111560693,track,45,0.000461804,0.000461801,-3.09E-09
111560693,track,50,0.000521184,0.000521181,-2.14E-09
111560693,track,60,0.000449654,0.000449653,-1.10E-09
416511269,motorway,5,0.009346427,0.009104094,-0.000242333
416511269,motorway,10,0.003260072,0.003174456,-8.56E-05
416511269,motorway,15,0.00157655,0.001545748,-3.08E-05
416511269,motorway,20,0.001103613,0.001077843,-2.58E-05
416511269,motorway,25,0.000856455,0.000837379,-1.91E-05
416511269,motorway,30,0.000788289,0.000771888,-1.64E-05
416511269,motorway,35,0.000601953,0.00059076,-1.12E-05
416511269,motorway,40,0.000546003,0.00053622,-9.78E-06
416511269,motorway,45,0.000533798,0.000525651,-8.15E-06
416511269,motorway,50,0.000625474,0.000618111,-7.36E-06
416511269,motorway,60,0.000642999,0.000636972,-6.03E-06
56045219,track,5,0.008892329,0.008731797,-0.000160532
56045219,track,10,0.001615268,0.001614225,-1.04E-06
56045219,track,15,0.001331202,0.001330731,-4.71E-07
56045219,track,20,0.000959778,0.000959565,-2.13E-07
56045219,track,25,0.0007388,0.00073873,-6.93E-08
56045219,track,30,0.000686887,0.000686864,-2.32E-08
56045219,track,35,0.000660986,0.000660972,-1.38E-08
56045219,track,40,0.000663349,0.000663341,-7.44E-09
56045219,track,45,0.000624435,0.00062443,-4.44E-09
56045219,track,50,0.000617371,0.000617368,-3.16E-09
56045219,track,60,0.000553018,0.000553016,-1.79E-09
23990737,motorway,5,0.001813563,0.001796623,-1.69E-05
23990737,motorway,10,0.001287422,0.001285725,-1.70E-06
23990737,motorway,15,0.000921291,0.00092011,-1.18E-06
23990737,motorway,20,0.000618795,0.000617085,-1.71E-06
23990737,motorway,25,0.000544861,0.000543527,-1.33E-06
23990737,motorway,30,0.00051531,0.000514245,-1.06E-06
23990737,motorway,35,0.000448635,0.000447889,-7.46E-07
23990737,motorway,40,0.000426993,0.000426357,-6.36E-07
23990737,motorway,45,0.000463289,0.000462847,-4.42E-07
23990737,motorway,50,0.00043326,0.000431241,-2.02E-06
23990737,motorway,60,0.000395258,0.000393653,-1.61E-06
23990737,motorway,5,0.001813563,0.001796623,-1.69E-05
23990737,motorway,10,0.001287422,0.001285725,-1.70E-06
23990737,motorway,15,0.000921291,0.00092011,-1.18E-06
23990737,motorway,20,0.000618795,0.000617085,-1.71E-06
23990737,motorway,25,0.000544861,0.000543527,-1.33E-06
23990737,motorway,30,0.00051531,0.000514245,-1.06E-06
23990737,motorway,35,0.000448635,0.000447889,-7.46E-07
23990737,motorway,40,0.000426993,0.000426357,-6.36E-07
23990737,motorway,45,0.000463289,0.000462847,-4.42E-07
23990737,motorway,50,0.00043326,0.000431241,-2.02E-06
23990737,motorway,60,0.000395258,0.000393653,-1.61E-06
48678266,track,5,0.004949,0.004933821,-1.52E-05
48678266,track,10,0.00279719,0.002796948,-2.43E-07
48678266,track,15,0.001755671,0.001755578,-9.32E-08
48678266,track,20,0.000975291,0.000975253,-3.80E-08
48678266,track,25,0.0006858,0.000685778,-2.21E-08
48678266,track,30,0.000491109,0.000491097,-1.18E-08
48678266,track,35,0.000442642,0.000442634,-8.29E-09
48678266,track,40,0.000417673,0.000417668,-4.77E-09
48678266,track,45,0.000445882,0.00044588,-2.23E-09
48678266,track,50,0.00043354,0.000433538,-1.83E-09
48678266,track,60,0.000409063,0.000409062,-9.85E-10
118395155,track,5,0.005877753,0.00584398,-3.38E-05
118395155,track,10,0.00230881,0.002303455,-5.35E-06
118395155,track,15,0.000888459,0.000887985,-4.73E-07
118395155,track,20,0.000739212,0.000739083,-1.28E-07
118395155,track,25,0.0008164,0.000816362,-3.88E-08
118395155,track,30,0.000846619,0.000846606,-1.28E-08
118395155,track,35,0.000674989,0.000674982,-7.26E-09
118395155,track,40,0.000666477,0.000666472,-4.82E-09
118395155,track,45,0.000620184,0.000620181,-2.81E-09
118395155,track,50,0.000584887,0.000584885,-2.16E-09
118395155,track,60,0.000507853,0.000507852,-1.41E-09
27896100,trunk,5,0.00255943,0.002496492,-6.29E-05
27896100,trunk,10,0.001741809,0.001688455,-5.34E-05
27896100,trunk,15,0.001437033,0.001393849,-4.32E-05
27896100,trunk,20,0.001014467,0.00098889,-2.56E-05
27896100,trunk,25,0.000797184,0.000779463,-1.77E-05
27896100,trunk,30,0.000796953,0.000782668,-1.43E-05
27896100,trunk,35,0.000654824,0.000645045,-9.78E-06
27896100,trunk,40,0.000592314,0.000584447,-7.87E-06
27896100,trunk,45,0.00067214,0.000666153,-5.99E-06
27896100,trunk,50,0.000633122,0.000628057,-5.07E-06
27896100,trunk,60,0.000604639,0.000600703,-3.94E-06
423009416,track,5,0.010534931,0.010507189,-2.77E-05
423009416,track,10,0.003171943,0.00317061,-1.33E-06
423009416,track,15,0.002221142,0.002220859,-2.83E-07
423009416,track,20,0.001302973,0.001302904,-6.91E-08
423009416,track,25,0.000855415,0.000855384,-3.04E-08
423009416,track,30,0.000599256,0.000599242,-1.44E-08
423009416,track,35,0.000552867,0.00055286,-7.73E-09
423009416,track,40,0.000517201,0.000517196,-4.82E-09
423009416,track,45,0.000484269,0.000484266,-3.10E-09
423009416,track,50,0.000536907,0.000536905,-1.86E-09
423009416,track,60,0.000671015,0.000671014,-9.64E-10
42721080,track,5,0.006678919,0.006548714,-0.000130204
42721080,track,10,0.0021646,0.002159496,-5.10E-06
42721080,track,15,0.001896798,0.001896532,-2.66E-07
42721080,track,20,0.001175178,0.001175045,-1.33E-07
42721080,track,25,0.000694728,0.000694673,-5.43E-08
42721080,track,30,0.000522141,0.000522113,-2.85E-08
42721080,track,35,0.000525326,0.000525308,-1.74E-08
42721080,track,40,0.000504751,0.000504741,-1.01E-08
42721080,track,45,0.000454109,0.000454101,-7.35E-09
42721080,track,50,0.000507342,0.000507337,-5.14E-09
42721080,track,60,0.000448206,0.000448204,-2.61E-09
34396777,track,5,0.009037798,0.008691266,-0.000346532
34396777,track,10,0.002416745,0.002380335,-3.64E-05
34396777,track,15,0.000979642,0.000974467,-5.18E-06
34396777,track,20,0.000814533,0.000813834,-6.99E-07
34396777,track,25,0.000725954,0.000725794,-1.61E-07
34396777,track,30,0.000743928,0.000743846,-8.20E-08
34396777,track,35,0.000634155,0.000634111,-4.44E-08
34396777,track,40,0.000546326,0.000546296,-3.03E-08
34396777,track,45,0.000534073,0.000534051,-2.21E-08
34396777,track,50,0.000561867,0.000561853,-1.46E-08
34396777,track,60,0.000470915,0.000470906,-9.25E-09
56001679,track,5,0.006815865,0.006784789,-3.11E-05
56001679,track,10,0.003212085,0.003211818,-2.66E-07
56001679,track,15,0.00186219,0.001862082,-1.08E-07
56001679,track,20,0.001142801,0.001142751,-4.96E-08
56001679,track,25,0.000662303,0.000662281,-2.26E-08
56001679,track,30,0.000533307,0.000533294,-1.22E-08
56001679,track,35,0.000412752,0.000412745,-7.59E-09
56001679,track,40,0.000462045,0.00046204,-4.42E-09
56001679,track,45,0.00051674,0.000516737,-3.11E-09
56001679,track,50,0.000452193,0.000452192,-1.76E-09
56001679,track,60,0.00042466,0.000424659,-1.07E-09
26277972,secondary,5,0.004263972,0.004263493,-4.78E-07
26277972,secondary,10,0.002462425,0.0024622,-2.25E-07
26277972,secondary,15,0.001592297,0.001592179,-1.19E-07
26277972,secondary,20,0.00092101,0.000920951,-5.84E-08
26277972,secondary,25,0.000608841,0.000608812,-2.92E-08
26277972,secondary,30,0.000470512,0.000470495,-1.63E-08
26277972,secondary,35,0.000450473,0.000450462,-1.05E-08
26277972,secondary,40,0.000462897,0.00046289,-6.78E-09
26277972,secondary,45,0.000471424,0.00047142,-3.78E-09
26277972,secondary,50,0.000476488,0.000476486,-2.39E-09
26277972,secondary,60,0.000417095,0.000417094,-1.48E-09
785158186,motorway,5,0.002094416,0.002072226,-2.22E-05
785158186,motorway,10,0.001371378,0.001364427,-6.95E-06
785158186,motorway,15,0.000952342,0.000948074,-4.27E-06
785158186,motorway,20,0.000669102,0.000666153,-2.95E-06
785158186,motorway,25,0.000516549,0.000514415,-2.13E-06
785158186,motorway,30,0.000408098,0.000406601,-1.50E-06
785158186,motorway,35,0.000395975,0.000395152,-8.23E-07
785158186,motorway,40,0.000399888,0.000399169,-7.19E-07
785158186,motorway,45,0.000420338,0.000419761,-5.77E-07
785158186,motorway,50,0.000398174,0.000397691,-4.83E-07
785158186,motorway,60,0.000360249,0.000359965,-2.84E-07
27803840,secondary,5,0.006606947,0.006555705,-5.12E-05
27803840,secondary,10,0.002212266,0.002206398,-5.87E-06
27803840,secondary,15,0.000873266,0.0008728,-4.66E-07
27803840,secondary,20,0.000806876,0.000806742,-1.33E-07
27803840,secondary,25,0.000860757,0.00086071,-4.74E-08
27803840,secondary,30,0.000862177,0.000862163,-1.42E-08
27803840,secondary,35,0.000711589,0.000711581,-7.67E-09
27803840,secondary,40,0.000688827,0.000688822,-5.03E-09
27803840,secondary,45,0.000649954,0.000649952,-2.96E-09
27803840,secondary,50,0.000595051,0.000595049,-2.21E-09
27803840,secondary,60,0.000534617,0.000534615,-1.41E-09
416511271,track,5,0.009141278,0.00913036,-1.09E-05
416511271,track,10,0.003668101,0.0036661,-2.00E-06
416511271,track,15,0.001628419,0.001628043,-3.76E-07
416511271,track,20,0.001122376,0.001122233,-1.43E-07
416511271,track,25,0.000886284,0.000886221,-6.28E-08
416511271,track,30,0.000797113,0.000797088,-2.56E-08
416511271,track,35,0.000626274,0.000626262,-1.28E-08
416511271,track,40,0.000539346,0.000539338,-7.71E-09
416511271,track,45,0.000522819,0.000522814,-4.33E-09
416511271,track,50,0.000624181,0.000624178,-2.46E-09
416511271,track,60,0.000649983,0.000649981,-1.60E-09
38193081,tertiary,5,0.009437424,0.009412229,-2.52E-05
38193081,tertiary,10,0.001948058,0.001943552,-4.51E-06
38193081,tertiary,15,0.001586704,0.001584658,-2.05E-06
38193081,tertiary,20,0.001111545,0.001110714,-8.31E-07
38193081,tertiary,25,0.000824272,0.00082393,-3.42E-07
38193081,tertiary,30,0.000781556,0.000781417,-1.38E-07
38193081,tertiary,35,0.000591546,0.000591482,-6.42E-08
38193081,tertiary,40,0.000556922,0.000556878,-4.32E-08
38193081,tertiary,45,0.00053798,0.000537955,-2.46E-08
38193081,tertiary,50,0.000628991,0.000628977,-1.39E-08
38193081,tertiary,60,0.000630619,0.00063061,-9.00E-09
400432237,motorway,5,0.014990136,0.014414998,-0.000575138
400432237,motorway,10,0.003353451,0.003326535,-2.69E-05
400432237,motorway,15,0.002407551,0.002337552,-7.00E-05
400432237,motorway,20,0.001607925,0.001567384,-4.05E-05
400432237,motorway,25,0.000774432,0.000756878,-1.76E-05
400432237,motorway,30,0.000569637,0.000555731,-1.39E-05
400432237,motorway,35,0.000510356,0.000499496,-1.09E-05
400432237,motorway,40,0.000518756,0.000509101,-9.65E-06
400432237,motorway,45,0.000490176,0.000482361,-7.81E-06
400432237,motorway,50,0.000482359,0.000475919,-6.44E-06
400432237,motorway,60,0.000661305,0.000656142,-5.16E-06
107879539,track,5,0.004423185,0.004417332,-5.85E-06
107879539,track,10,0.00123753,0.001237319,-2.10E-07
107879539,track,15,0.001201345,0.001201293,-5.18E-08
107879539,track,20,0.000919316,0.000919282,-3.43E-08
107879539,track,25,0.000672156,0.000672135,-2.11E-08
107879539,track,30,0.000521663,0.000521649,-1.35E-08
107879539,track,35,0.00043666,0.000436654,-5.90E-09
107879539,track,40,0.000399095,0.000399091,-3.72E-09
107879539,track,45,0.000435195,0.000435193,-2.66E-09
107879539,track,50,0.000364314,0.000364312,-1.81E-09
107879539,track,60,0.000357429,0.000357429,-9.12E-10
108405248,track,5,0.006894298,0.00685969,-3.46E-05
108405248,track,10,0.002792239,0.002791722,-5.17E-07
108405248,track,15,0.001827869,0.001827762,-1.06E-07
108405248,track,20,0.001215258,0.001215204,-5.39E-08
108405248,track,25,0.000642634,0.000642612,-2.15E-08
108405248,track,30,0.000531957,0.000531945,-1.21E-08
108405248,track,35,0.000496528,0.000496521,-7.52E-09
108405248,track,40,0.000503727,0.000503722,-4.40E-09
108405248,track,45,0.000523943,0.000523939,-3.18E-09
108405248,track,50,0.000494337,0.000494335,-1.90E-09
108405248,track,60,0.000444969,0.000444967,-1.10E-09
395251193,secondary,5,0.005101066,0.004923148,-0.000177918
395251193,secondary,10,0.002088528,0.00206259,-2.59E-05
395251193,secondary,15,0.000864615,0.00086168,-2.94E-06
395251193,secondary,20,0.000780638,0.000777135,-3.50E-06
395251193,secondary,25,0.000811799,0.000809561,-2.24E-06
395251193,secondary,30,0.000792348,0.000791022,-1.33E-06
395251193,secondary,35,0.000664319,0.0006634,-9.19E-07
395251193,secondary,40,0.000639533,0.000638759,-7.74E-07
395251193,secondary,45,0.000597493,0.000596936,-5.57E-07
395251193,secondary,50,0.00056741,0.000566961,-4.48E-07
395251193,secondary,60,0.000493796,0.000493456,-3.40E-07
95787880,motorway,5,0.008964057,0.008898149,-6.59E-05
95787880,motorway,10,0.003729171,0.003656672,-7.25E-05
95787880,motorway,15,0.001440575,0.001409823,-3.08E-05
95787880,motorway,20,0.001174852,0.001146876,-2.80E-05
95787880,motorway,25,0.000935493,0.000913075,-2.24E-05
95787880,motorway,30,0.000625936,0.000611965,-1.40E-05
95787880,motorway,35,0.000583851,0.000571411,-1.24E-05
95787880,motorway,40,0.000502784,0.000493517,-9.27E-06
95787880,motorway,45,0.000533576,0.000525569,-8.01E-06
95787880,motorway,50,0.000580108,0.000573761,-6.35E-06
95787880,motorway,60,0.000645545,0.000640205,-5.34E-06
96860407,track,5,0.007094306,0.007050557,-4.37E-05
96860407,track,10,0.002522166,0.002518099,-4.07E-06
96860407,track,15,0.00121072,0.00121045,-2.70E-07
96860407,track,20,0.001203292,0.001203229,-6.22E-08
96860407,track,25,0.00077477,0.000774745,-2.50E-08
96860407,track,30,0.000528548,0.000528536,-1.21E-08
96860407,track,35,0.000581478,0.000581472,-5.87E-09
96860407,track,40,0.000522631,0.000522626,-4.36E-09
96860407,track,45,0.000488579,0.000488576,-3.21E-09
96860407,track,50,0.000529676,0.000529674,-2.14E-09
96860407,track,60,0.000447039,0.000447038,-1.11E-09
785158186,motorway,5,0.002094416,0.002072226,-2.22E-05
785158186,motorway,10,0.001371378,0.001364427,-6.95E-06
785158186,motorway,15,0.000952342,0.000948074,-4.27E-06
785158186,motorway,20,0.000669102,0.000666153,-2.95E-06
785158186,motorway,25,0.000516549,0.000514415,-2.13E-06
785158186,motorway,30,0.000408098,0.000406601,-1.50E-06
785158186,motorway,35,0.000395975,0.000395152,-8.23E-07
785158186,motorway,40,0.000399888,0.000399169,-7.19E-07
785158186,motorway,45,0.000420338,0.000419761,-5.77E-07
785158186,motorway,50,0.000398174,0.000397691,-4.83E-07
785158186,motorway,60,0.000360249,0.000359965,-2.84E-07
56001675,track,5,0.009215488,0.009183615,-3.19E-05
56001675,track,10,0.002526853,0.002523995,-2.86E-06
56001675,track,15,0.000955714,0.000955368,-3.46E-07
56001675,track,20,0.001220791,0.001220758,-3.31E-08
56001675,track,25,0.000725331,0.000725318,-1.27E-08
56001675,track,30,0.000612809,0.000612802,-7.25E-09
56001675,track,35,0.000608117,0.000608114,-3.32E-09
56001675,track,40,0.000523779,0.000523777,-2.38E-09
56001675,track,45,0.000503168,0.000503166,-1.72E-09
56001675,track,50,0.000549318,0.000549317,-1.17E-09
56001675,track,60,0.000444219,0.000444218,-6.15E-10
110967063,track,5,0.005713987,0.005649653,-6.43E-05
110967063,track,10,0.003008477,0.003007677,-8.00E-07
110967063,track,15,0.001819594,0.001819296,-2.99E-07
110967063,track,20,0.000976729,0.000976612,-1.17E-07
110967063,track,25,0.000688653,0.000688586,-6.73E-08
110967063,track,30,0.000505679,0.000505642,-3.72E-08
110967063,track,35,0.000444216,0.000444192,-2.49E-08
110967063,track,40,0.00041745,0.000417436,-1.45E-08
110967063,track,45,0.000484759,0.000484752,-7.54E-09
110967063,track,50,0.000437992,0.000437987,-5.51E-09
110967063,track,60,0.000402352,0.000402349,-2.98E-09
96860419,track,5,0.007615747,0.007539995,-7.58E-05
96860419,track,10,0.002424772,0.002416984,-7.79E-06
96860419,track,15,0.001071757,0.001070971,-7.86E-07
96860419,track,20,0.0011882,0.001188102,-9.81E-08
96860419,track,25,0.000764055,0.000764015,-4.05E-08
96860419,track,30,0.000573654,0.000573633,-2.07E-08
96860419,track,35,0.000590056,0.000590046,-9.53E-09
96860419,track,40,0.000521319,0.000521312,-6.95E-09
96860419,track,45,0.000498048,0.000498043,-5.12E-09
96860419,track,50,0.00053984,0.000539837,-3.40E-09
96860419,track,60,0.000446998,0.000446996,-1.77E-09
96867243,track,5,0.007133296,0.007100381,-3.29E-05
96867243,track,10,0.002171398,0.002169609,-1.79E-06
96867243,track,15,0.001923187,0.00192311,-7.67E-08
96867243,track,20,0.001230947,0.001230913,-3.39E-08
96867243,track,25,0.000811967,0.000811954,-1.35E-08
96867243,track,30,0.000520389,0.000520383,-6.33E-09
96867243,track,35,0.000560645,0.000560642,-3.53E-09
96867243,track,40,0.000512854,0.000512851,-2.37E-09
96867243,track,45,0.000477683,0.000477681,-1.75E-09
96867243,track,50,0.000524161,0.00052416,-1.20E-09
96867243,track,60,0.000451886,0.000451886,-6.03E-10
118395150,track,5,0.006000019,0.005948392,-5.16E-05
118395150,track,10,0.001374114,0.001373037,-1.08E-06
118395150,track,15,0.001115175,0.001114839,-3.36E-07
118395150,track,20,0.000874407,0.00087427,-1.37E-07
118395150,track,25,0.000738697,0.000738652,-4.46E-08
118395150,track,30,0.000699091,0.000699075,-1.61E-08
118395150,track,35,0.000733401,0.000733392,-8.34E-09
118395150,track,40,0.000689503,0.000689498,-5.13E-09
118395150,track,45,0.000657766,0.000657763,-2.97E-09
118395150,track,50,0.000609664,0.000609662,-2.29E-09
118395150,track,60,0.000542818,0.000542816,-1.32E-09
32352251,motorway,5,0.005669314,0.005645186,-2.41E-05
32352251,motorway,10,0.001640147,0.001638523,-1.62E-06
32352251,motorway,15,0.001224991,0.001224047,-9.43E-07
32352251,motorway,20,0.000907602,0.000906937,-6.66E-07
32352251,motorway,25,0.000740114,0.000739671,-4.44E-07
32352251,motorway,30,0.000623064,0.000622643,-4.21E-07
32352251,motorway,35,0.000577706,0.000577329,-3.76E-07
32352251,motorway,40,0.00062057,0.00062035,-2.20E-07
32352251,motorway,45,0.000656825,0.000653091,-3.73E-06
